ID,response_text
example_2451,Oh you are right.. I can imagine how scary that would have been. Glad your house is safe!
example_2452,Did he approach you? Was there something specific you needed more money for?
example_2453,I've been wanting one for so long now and it's hard waiting.  I'm sure you will know the joy when it comes!
example_2454,I agree with that 100 percent
example_2455,I'm so sorry about that!
example_2456,I'm sure you will reach your goal! It's all about setting small goals along the way too.
example_2457,Oh wow that's not too bad. I'm glad you were able to pass.
example_2458,It can be overwhelming but it's also nice to look at the memories and know that you had a good life. We shouldn't keep anything that doesn't mean something_comma_ though.
example_2459,Oh my goodness! Did you hurt yourself?
example_2460,You're doing the right thing! If your friend has already lied to him_comma_ he doesn't deserve you as a friend anyway.
example_2461,Ah well then you still got a good role!
example_2462,Oh it will come with time_comma_ you are doing just fine
example_2463,That's a good plan. Hopefully it doesn't take too much time.
example_2464,Yeah I know what you mean.
example_2465,That's great to hear.  It sounds like your kids are going to do well in life.
example_2466,Thats awesome! I bet you will do great. Im sure your new route will become second nature for you in no time.
example_2467,That is sad. I hope you have no regrets about your time with her. She sounds like an amazing person.
example_2468,Good choice of game.  That's one of the best!
example_2469,I agree with you completely. My mom was my best friend and I feel like she is always there for me no matter what.
example_2470,ugh thats awful.. i am glad you are going to enjoy your weekend!
example_2471,Oh that's cool. What kind of stuff are he recording?
example_2472,That is awesome!  I'm glad that the little kitten got to live a long life with you.
example_2473,What happened next?  Was the bird okay?
example_2474,I bet that was a relief. That's what matters most_comma_ passing your course and getting a degree. Good for you!
example_2475,That's terrible! I would be upset too!
example_2476,Well I hope you have more experience with dresses in the future.
example_2477,I think I've had something similar to that.  Oh man_comma_ the best way to deal with nightmares is to talk about them in the morning when they are fresh on your mind.  Just saying it out loud helps clear your head for sure.
example_2478,It's not a good feeling being caught in the act of something bad. It is always better to just be honest and face the consequences than to hide behind a mask of deceit.
example_2479,Oh cool. What kind did you use?
example_2480,That sounds like so much fun!
example_2481,Oh wow! I did not even know that law school was an option!
example_2482,My favorite is Korean BBQ! Do you have a favorite dish to make from the book?
example_2483,That sounds amazing! Where did he flip it from?
example_2484,I am sure it will be a very happy moment when you find out he's healthy!
example_2485,You should definitely plan something and make it happen soon.
example_2486,Good that it was just milk and not paint or something more serious.
example_2487,How nice of him! I hope he doesn't take you off the list for missing a payment though.
example_2488,Well good for you. You're smart.
example_2489,You must feel very good about it.
example_2490,Oh haha_comma_ well maybe they will forgive you if you buy them back.
example_2491,I'm glad to hear it.  You must have been so worried about him.
example_2492,It's hard to enjoy it when the bills pile up and work sucks. I'm sure things will get better!
example_2493,Good for you! I hope she is ok.  Hopefully it wont happen again and they will stay inside.
example_2494,Congrats! That's a very nice feeling indeed_comma_ you must be proud of yourself.
example_2495,I hope you are not going to be too self-conscious!
example_2496,That is pretty impressive! Maybe next time you'll hit 2 gallons.
example_2497,It's tough to lose a true friend over something so petty.
example_2498,I know what you mean_comma_ but they should really take a seat and let you work.
example_2499,You should! You don't want any cavities. Just flossing once a day is good too
example_2500,You could try taking a dream journal so you can keep track of your dreams.
example_2501,Yes I agree! You must feel proud of yourself for working hard at the gym. My husband is on his 4th year now. He had a lot of weight to lose. Now he has lost about 100 pounds. He is doing great and wants to keep going but its not always easy
